# Engine name: SSI Liquid - Kerosene
# Sun Jan 21 21:30:38 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     6.7000    250.0000      0.0000      1.0000      0.0000   3146.4945     25.5996      1.1753      1.1605   1575.5724    220.8139    250.8152      1.3744      1.5611      1.0000 
     6.7000    300.0000      0.0000      1.0000      0.0000   3160.6109     25.6287      1.1766      1.1624   1577.1140    226.2433    254.4686      1.4068      1.5823      1.0000 
     6.7000    350.0000      0.0000      1.0000      0.0000   3172.3229     25.6527      1.1777      1.1641   1578.3543    230.5812    257.4220      1.4326      1.5994      1.0000 
     6.7000    400.0000      0.0000      1.0000      0.0000   3182.2951     25.6732      1.1787      1.1656   1579.3818    234.1652    259.8846      1.4540      1.6137      1.0000 
     6.7000    450.0000      0.0000      1.0000      0.0000   3190.9526     25.6910      1.1796      1.1669   1580.2520    237.2008    261.9860      1.4720      1.6258      1.0000 
     6.7000    500.0000      0.0000      1.0000      0.0000   3198.5835     25.7067      1.1804      1.1681   1581.0019    239.8218    263.8114      1.4876      1.6364      1.0000 
     6.7000    550.0000      0.0000      1.0000      0.0000   3205.3915     25.7207      1.1812      1.1691   1581.6571    242.1193    265.4198      1.5012      1.6457      1.0000 
     6.7000    600.0000      0.0000      1.0000      0.0000   3211.5262     25.7333      1.1819      1.1701   1582.2362    244.1583    266.8537      1.5133      1.6540      1.0000 
     6.7000    650.0000      0.0000      1.0000      0.0000   3217.1003     25.7447      1.1825      1.1711   1582.7529    245.9867    268.1444      1.5241      1.6614      1.0000 
     6.7000    700.0000      0.0000      1.0000      0.0000   3222.2009     25.7552      1.1831      1.1719   1583.2178    247.6403    269.3158      1.5339      1.6682      1.0000 
     6.7000    750.0000      0.0000      1.0000      0.0000   3226.8966     25.7648      1.1837      1.1727   1583.6390    249.1469    270.3862      1.5428      1.6744      1.0000 
     6.7000    800.0000      0.0000      1.0000      0.0000   3231.2424     25.7737      1.1842      1.1735   1584.0230    250.5284    271.3705      1.5510      1.6800      1.0000 
     6.7000    850.0000      0.0000      1.0000      0.0000   3235.2829     25.7820      1.1848      1.1742   1584.3748    251.8022    272.2803      1.5586      1.6853      1.0000 
     6.7000    900.0000      0.0000      1.0000      0.0000   3239.0549     25.7897      1.1852      1.1749   1584.6989    252.9825    273.1252      1.5655      1.6902      1.0000 
     6.7000    950.0000      0.0000      1.0000      0.0000   3242.5892     25.7970      1.1857      1.1755   1584.9985    254.0810    273.9131      1.5720      1.6947      1.0000 
     6.7000   1000.0000      0.0000      1.0000      0.0000   3245.9115     25.8038      1.1861      1.1761   1585.2767    255.1071    274.6506      1.5781      1.6990      1.0000 
     6.8000     50.0000      0.0000      1.0000      0.0000   3016.8806     25.4085      1.1654      1.1434   1558.2264    152.5507    209.9446      0.9601      1.3213      1.0000 
     6.8000    100.0000      0.0000      1.0000      0.0000   3077.8025     25.5345      1.1687      1.1495   1566.5820    187.4789    229.6650      1.1736      1.4377      1.0000 
     6.8000    150.0000      0.0000      1.0000      0.0000   3112.3347     25.6059      1.1709      1.1533   1571.0070    203.7522    239.8657      1.2719      1.4973      1.0000 
     6.8000    200.0000      0.0000      1.0000      0.0000   3136.2244     25.6552      1.1726      1.1561   1573.9255    213.8861    246.4449      1.3327      1.5355      1.0000 
     6.8000    250.0000      0.0000      1.0000      0.0000   3154.3597     25.6927      1.1740      1.1583   1576.0577    221.0588    251.2033      1.3755      1.5631      1.0000 
     6.8000    300.0000      0.0000      1.0000      0.0000   3168.8982     25.7227      1.1752      1.1602   1577.7124    226.5226    254.8839      1.4080      1.5843      1.0000 
     6.8000    350.0000      0.0000      1.0000      0.0000   3180.9818     25.7477      1.1762      1.1618   1579.0493    230.8879    257.8586      1.4339      1.6014      1.0000 
     6.8000    400.0000      0.0000      1.0000      0.0000   3191.2866     25.7690      1.1771      1.1632   1580.1609    234.4946    260.3387      1.4553      1.6157      1.0000 
     6.8000    450.0000      0.0000      1.0000      0.0000   3200.2456     25.7875      1.1780      1.1644   1581.1055    237.5494    262.4548      1.4734      1.6278      1.0000 
     6.8000    500.0000      0.0000      1.0000      0.0000   3208.1525     25.8038      1.1787      1.1656   1581.9219    240.1868    264.2929      1.4890      1.6384      1.0000 
     6.8000    550.0000      0.0000      1.0000      0.0000   3215.2154     25.8183      1.1794      1.1666   1582.6371    242.4988    265.9125      1.5026      1.6477      1.0000 
     6.8000    600.0000      0.0000      1.0000      0.0000   3221.5868     25.8315      1.1801      1.1676   1583.2708    244.5506    267.3563      1.5147      1.6560      1.0000 
     6.8000    650.0000      0.0000      1.0000      0.0000   3227.3821     25.8434      1.1807      1.1685   1583.8375    246.3903    268.6558      1.5256      1.6634      1.0000 
     6.8000    700.0000      0.0000      1.0000      0.0000   3232.6903     25.8544      1.1813      1.1693   1584.3485    248.0542    269.8351      1.5354      1.6702      1.0000 
     6.8000    750.0000      0.0000      1.0000      0.0000   3237.5817     25.8644      1.1818      1.1700   1584.8123    249.5702    270.9128      1.5443      1.6764      1.0000 
     6.8000    800.0000      0.0000      1.0000      0.0000   3242.1125     25.8738      1.1823      1.1708   1585.2359    250.9603    271.9037      1.5525      1.6821      1.0000 
     6.8000    850.0000      0.0000      1.0000      0.0000   3246.3286     25.8825      1.1828      1.1715   1585.6248    252.2420    272.8197      1.5600      1.6873      1.0000 
     6.8000    900.0000      0.0000      1.0000      0.0000   3250.2678     25.8906      1.1832      1.1721   1585.9834    253.4296    273.6702      1.5670      1.6922      1.0000 
     6.8000    950.0000      0.0000      1.0000      0.0000   3253.9614     25.8982      1.1837      1.1727   1586.3156    254.5348    274.4634      1.5735      1.6967      1.0000 
     6.8000   1000.0000      0.0000      1.0000      0.0000   3257.4361     25.9053      1.1841      1.1733   1586.6245    255.5672    275.2058      1.5796      1.7010      1.0000 
     6.9000     50.0000      0.0000      1.0000      0.0000   3021.1207     25.4915      1.1648      1.1421   1557.6510    152.4771    209.9213      0.9600      1.3216      1.0000 
     6.9000    100.0000      0.0000      1.0000      0.0000   3083.0335     25.6201      1.1679      1.1479   1566.3086    187.5068    229.8316      1.1740      1.4390      1.0000 
     6.9000    150.0000      0.0000      1.0000      0.0000   3118.2526     25.6932      1.1700      1.1516   1570.9590    203.8647    240.1332      1.2726      1.4990      1.0000 
     6.9000    200.0000      0.0000      1.0000      0.0000   3142.6820     25.7439      1.1716      1.1542   1574.0379    214.0594    246.7692      1.3336      1.5374      1.0000 
     6.9000    250.0000      0.0000      1.0000      0.0000   3161.2669     25.7825      1.1728      1.1564   1576.2996    221.2772    251.5652      1.3766      1.5651      1.0000 
     6.9000    300.0000      0.0000      1.0000      0.0000   3176.1936     25.8135      1.1739      1.1581   1578.0629    226.7755    255.2734      1.4093      1.5864      1.0000 
     6.9000    350.0000      0.0000      1.0000      0.0000   3188.6199     25.8392      1.1749      1.1597   1579.4932    231.1687    258.2698      1.4353      1.6035      1.0000 
     6.9000    400.0000      0.0000      1.0000      0.0000   3199.2325     25.8613      1.1757      1.1610   1580.6867    234.7983    260.7677      1.4567      1.6178      1.0000 
     6.9000    450.0000      0.0000      1.0000      0.0000   3208.4713     25.8804      1.1765      1.1622   1581.7041    237.8725    262.8988      1.4748      1.6300      1.0000 
     6.9000    500.0000      0.0000      1.0000      0.0000   3216.6351     25.8973      1.1772      1.1633   1582.5859    240.5267    264.7497      1.4904      1.6405      1.0000 
     6.9000    550.0000      0.0000      1.0000      0.0000   3223.9356     25.9124      1.1779      1.1643   1583.3605    242.8532    266.3805      1.5041      1.6498      1.0000 
     6.9000    600.0000      0.0000      1.0000      0.0000   3230.5284     25.9261      1.1785      1.1652   1584.0485    244.9179    267.8342      1.5163      1.6581      1.0000 
     6.9000    650.0000      0.0000      1.0000      0.0000   3236.5310     25.9385      1.1791      1.1660   1584.6651    246.7692    269.1427      1.5271      1.6656      1.0000 
     6.9000    700.0000      0.0000      1.0000      0.0000   3242.0342     25.9499      1.1796      1.1668   1585.2222    248.4436    270.3300      1.5369      1.6723      1.0000 
     6.9000    750.0000      0.0000      1.0000      0.0000   3247.1097     25.9604      1.1801      1.1676   1585.7289    249.9690    271.4151      1.5459      1.6785      1.0000 
     6.9000    800.0000      0.0000      1.0000      0.0000   3251.8150     25.9702      1.1806      1.1683   1586.1925    251.3678    272.4127      1.5541      1.6842      1.0000 
     6.9000    850.0000      0.0000      1.0000      0.0000   3256.1969     25.9792      1.1810      1.1689   1586.6189    252.6574    273.3348      1.5616      1.6894      1.0000 
     6.9000    900.0000      0.0000      1.0000      0.0000   3260.2941     25.9877      1.1814      1.1695   1587.0127    253.8524    274.1911      1.5686      1.6943      1.0000 
     6.9000    950.0000      0.0000      1.0000      0.0000   3264.1387     25.9957      1.1818      1.1701   1587.3781    254.9644    274.9896      1.5751      1.6989      1.0000 
     6.9000   1000.0000      0.0000      1.0000      0.0000   3267.7579     26.0031      1.1822      1.1707   1587.7183    256.0033    275.7369      1.5812      1.7031      1.0000 
     7.0000     50.0000      0.0000      1.0000      0.0000   3024.7415     25.5719      1.1644      1.1409   1556.9120    152.3898    209.8719      0.9599      1.3219      1.0000 
     7.0000    100.0000      0.0000      1.0000      0.0000   3087.5387     25.7028      1.1673      1.1465   1565.8610    187.5106    229.9656      1.1743      1.4402      1.0000 
     7.0000    150.0000      0.0000      1.0000      0.0000   3123.3758     25.7776      1.1692      1.1500   1570.6884    203.9508    240.3716      1.2734      1.5008      1.0000 
     7.0000    200.0000      0.0000      1.0000      0.0000   3148.2936     25.8296      1.1706      1.1526   1573.9301    214.2062    247.0666      1.3346      1.5394      1.0000 
     7.0000    250.0000      0.0000      1.0000      0.0000   3167.2874     25.8692      1.1718      1.1546   1576.3135    221.4691    251.9013      1.3778      1.5671      1.0000 
     7.0000    300.0000      0.0000      1.0000      0.0000   3182.5682     25.9010      1.1728      1.1563   1578.1796    227.0025    255.6377      1.4106      1.5885      1.0000 
     7.0000    350.0000      0.0000      1.0000      0.0000   3195.3084     25.9275      1.1737      1.1577   1579.6990    231.4238    258.6562      1.4367      1.6057      1.0000 
     7.0000    400.0000      0.0000      1.0000      0.0000   3206.2036     25.9502      1.1745      1.1590   1580.9711    235.0767    261.1721      1.4582      1.6200      1.0000 
     7.0000    450.0000      0.0000      1.0000      0.0000   3215.7002     25.9700      1.1753      1.1602   1582.0587    238.1705    263.3183      1.4763      1.6322      1.0000 
     7.0000    500.0000      0.0000      1.0000      0.0000   3224.1012     25.9875      1.1759      1.1612   1583.0039    240.8416    265.1823      1.4920      1.6428      1.0000 
     7.0000    550.0000      0.0000      1.0000      0.0000   3231.6217     26.0032      1.1765      1.1622   1583.8364    243.1829    266.8245      1.5057      1.6521      1.0000 
     7.0000    600.0000      0.0000      1.0000      0.0000   3238.4199     26.0173      1.1771      1.1630   1584.5774    245.2608    268.2882      1.5179      1.6604      1.0000 
     7.0000    650.0000      0.0000      1.0000      0.0000   3244.6151     26.0302      1.1776      1.1638   1585.2431    247.1238    269.6057      1.5288      1.6678      1.0000 
     7.0000    700.0000      0.0000      1.0000      0.0000   3250.2999     26.0420      1.1781      1.1646   1585.8458    248.8086    270.8012      1.5386      1.6746      1.0000 
     7.0000    750.0000      0.0000      1.0000      0.0000   3255.5472     26.0529      1.1786      1.1653   1586.3949    250.3437    271.8937      1.5476      1.6808      1.0000 
     7.0000    800.0000      0.0000      1.0000      0.0000   3260.4155     26.0630      1.1790      1.1660   1586.8983    251.7512    272.8980      1.5558      1.6864      1.0000 
     7.0000    850.0000      0.0000      1.0000      0.0000   3264.9527     26.0725      1.1794      1.1666   1587.3620    253.0490    273.8264      1.5633      1.6917      1.0000 
     7.0000    900.0000      0.0000      1.0000      0.0000   3269.1981     26.0813      1.1798      1.1672   1587.7910    254.2514    274.6884      1.5703      1.6966      1.0000 
     7.0000    950.0000      0.0000      1.0000      0.0000   3273.1845     26.0896      1.1802      1.1678   1588.1896    255.3703    275.4923      1.5768      1.7011      1.0000 
     7.0000   1000.0000      0.0000      1.0000      0.0000   3276.9396     26.0974      1.1806      1.1683   1588.5613    256.4157    276.2446      1.5829      1.7053      1.0000 
     7.1000     50.0000      0.0000      1.0000      0.0000   3027.7973     25.6498      1.1640      1.1399   1556.0276    152.2901    209.7987      0.9598      1.3222      1.0000 
     7.1000    100.0000      0.0000      1.0000      0.0000   3091.3791     25.7829      1.1667      1.1453   1565.2384    187.4916    230.0672      1.1747      1.4414      1.0000 
     7.1000    150.0000      0.0000      1.0000      0.0000   3127.7689     25.8591      1.1685      1.1486   1570.2447    204.0110    240.5807      1.2741      1.5025      1.0000 
     7.1000    200.0000      0.0000      1.0000      0.0000   3153.1259     25.9123      1.1699      1.1510   1573.6074    214.3266    247.3371      1.3357      1.5414      1.0000 
     7.1000    250.0000      0.0000      1.0000      0.0000   3172.4889     25.9528      1.1710      1.1530   1576.1009    221.6349    252.2118      1.3790      1.5693      1.0000 
     7.1000    300.0000      0.0000      1.0000      0.0000   3188.0908     25.9855      1.1719      1.1546   1578.0779    227.2037    255.9772      1.4119      1.5907      1.0000 
     7.1000    350.0000      0.0000      1.0000      0.0000   3201.1165     26.0127      1.1727      1.1560   1579.6811    231.6535    259.0182      1.4381      1.6080      1.0000 
     7.1000    400.0000      0.0000      1.0000      0.0000   3212.2695     26.0361      1.1735      1.1572   1581.0275    235.3299    261.5524      1.4597      1.6223      1.0000 
     7.1000    450.0000      0.0000      1.0000      0.0000   3222.0018     26.0564      1.1741      1.1583   1582.1820    238.4437    263.7139      1.4779      1.6345      1.0000 
     7.1000    500.0000      0.0000      1.0000      0.0000   3230.6202     26.0744      1.1748      1.1593   1583.1879    241.1319    265.5911      1.4936      1.6451      1.0000 
     7.1000    550.0000      0.0000      1.0000      0.0000   3238.3428     26.0906      1.1753      1.1602   1584.0759    243.4883    267.2448      1.5074      1.6545      1.0000 
     7.1000    600.0000      0.0000      1.0000      0.0000   3245.3300     26.1052      1.1758      1.1611   1584.8681    245.5794    268.7187      1.5196      1.6627      1.0000 
     7.1000    650.0000      0.0000      1.0000      0.0000   3251.7029     26.1185      1.1763      1.1618   1585.5813    247.4543    270.0453      1.5305      1.6702      1.0000 
     7.1000    700.0000      0.0000      1.0000      0.0000   3257.5554     26.1307      1.1768      1.1625   1586.2282    249.1498    271.2490      1.5403      1.6770      1.0000 
     7.1000    750.0000      0.0000      1.0000      0.0000   3262.9617     26.1420      1.1772      1.1632   1586.8187    250.6946    272.3490      1.5493      1.6831      1.0000 
     7.1000    800.0000      0.0000      1.0000      0.0000   3267.9812     26.1525      1.1776      1.1639   1587.3609    252.1110    273.3602      1.5575      1.6888      1.0000 
     7.1000    850.0000      0.0000      1.0000      0.0000   3272.6625     26.1623      1.1780      1.1645   1587.8613    253.4170    274.2949      1.5651      1.6940      1.0000 
     7.1000    900.0000      0.0000      1.0000      0.0000   3277.0457     26.1714      1.1784      1.1650   1588.3249    254.6269    275.1628      1.5721      1.6989      1.0000 
     7.1000    950.0000      0.0000      1.0000      0.0000   3281.1641     26.1800      1.1787      1.1656   1588.7564    255.7529    275.9720      1.5786      1.7034      1.0000 
     7.1000   1000.0000      0.0000      1.0000      0.0000   3285.0459     26.1881      1.1791      1.1661   1589.1592    256.8048    276.7294      1.5847      1.7077      1.0000 
     7.2000     50.0000      0.0000      1.0000      0.0000   3030.3378     25.7253      1.1636      1.1389   1555.0146    152.1794    209.7038      0.9597      1.3225      1.0000 
     7.2000    100.0000      0.0000      1.0000      0.0000   3094.6113     25.8604      1.1662      1.1441   1564.4587    187.4511    230.1368      1.1750      1.4426      1.0000 
     7.2000    150.0000      0.0000      1.0000      0.0000   3131.4924     25.9380      1.1679      1.1473   1569.6264    204.0459    240.7602      1.2748      1.5042      1.0000 
     7.2000    200.0000      0.0000      1.0000      0.0000   3157.2417     25.9922      1.1692      1.1497   1573.1152    214.4210    247.5807      1.3367      1.5434      1.0000 
     7.2000    250.0000      0.0000      1.0000      0.0000   3176.9362     26.0336      1.1702      1.1516   1575.7131    221.7749    252.4968      1.3802      1.5714      1.0000 
     7.2000    300.0000      0.0000      1.0000      0.0000   3192.8273     26.0670      1.1711      1.1531   1577.7623    227.3794    256.2919      1.4133      1.5930      1.0000 
     7.2000    350.0000      0.0000      1.0000      0.0000   3206.1107     26.0949      1.1719      1.1544   1579.4415    231.8580    259.3560      1.4396      1.6103      1.0000 
     7.2000    400.0000      0.0000      1.0000      0.0000   3217.4973     26.1189      1.1726      1.1556   1580.8557    235.5583    261.9088      1.4613      1.6247      1.0000 
     7.2000    450.0000      0.0000      1.0000      0.0000   3227.4435     26.1398      1.1732      1.1567   1582.0883    238.6923    264.0860      1.4795      1.6369      1.0000 
     7.2000    500.0000      0.0000      1.0000      0.0000   3236.2598     26.1583      1.1737      1.1576   1583.1515    241.3979    265.9765      1.4953      1.6476      1.0000 
     7.2000    550.0000      0.0000      1.0000      0.0000   3244.1667     26.1749      1.1743      1.1585   1584.0920    243.7695    267.6419      1.5091      1.6569      1.0000 
     7.2000    600.0000      0.0000      1.0000      0.0000   3251.3265     26.1899      1.1748      1.1593   1584.9330    245.8740    269.1262      1.5213      1.6652      1.0000 
     7.2000    650.0000      0.0000      1.0000      0.0000   3257.8620     26.2036      1.1752      1.1600   1585.6914    247.7610    270.4620      1.5323      1.6727      1.0000 
     7.2000    700.0000      0.0000      1.0000      0.0000   3263.8684     26.2162      1.1756      1.1607   1586.3806    249.4674    271.6740      1.5422      1.6794      1.0000 
     7.2000    750.0000      0.0000      1.0000      0.0000   3269.4206     26.2279      1.1760      1.1613   1587.0109    251.0220    272.7816      1.5511      1.6856      1.0000 
     7.2000    800.0000      0.0000      1.0000      0.0000   3274.5791     26.2387      1.1764      1.1619   1587.5906    252.4475    273.7998      1.5594      1.6913      1.0000 
     7.2000    850.0000      0.0000      1.0000      0.0000   3279.3932     26.2488      1.1768      1.1625   1588.1263    253.7617    274.7408      1.5670      1.6965      1.0000 
     7.2000    900.0000      0.0000      1.0000      0.0000   3283.9034     26.2583      1.1771      1.1631   1588.6235    254.9794    275.6146      1.5740      1.7014      1.0000 
     7.2000    950.0000      0.0000      1.0000      0.0000   3288.1437     26.2672      1.1775      1.1636   1589.0868    256.1124    276.4293      1.5805      1.7059      1.0000 
     7.2000   1000.0000      0.0000      1.0000      0.0000   3292.1428     26.2756      1.1778      1.1641   1589.5200    257.1709    277.1918      1.5866      1.7102      1.0000 
     7.3000     50.0000      0.0000      1.0000      0.0000   3032.4085     25.7985      1.1634      1.1381   1553.8883    152.0590    209.5895      0.9597      1.3227      1.0000 
     7.3000    100.0000      0.0000      1.0000      0.0000   3097.2875     25.9355      1.1658      1.1431   1563.5389    187.3904    230.1747      1.1753      1.4437      1.0000 
     7.3000    150.0000      0.0000      1.0000      0.0000   3134.6023     26.0143      1.1674      1.1462   1568.8509    204.0563    240.9099      1.2755      1.5059      1.0000 
     7.3000    200.0000      0.0000      1.0000      0.0000   3160.7000     26.0694      1.1686      1.1485   1572.4535    214.4899    247.7973      1.3377      1.5454      1.0000 
     7.3000    250.0000      0.0000      1.0000      0.0000   3180.6899     26.1116      1.1696      1.1503   1575.1462    221.8894    252.7564      1.3815      1.5736      1.0000 
     7.3000    300.0000      0.0000      1.0000      0.0000   3196.8396     26.1457      1.1704      1.1517   1577.2771    227.5298    256.5823      1.4147      1.5953      1.0000 
     7.3000    350.0000      0.0000      1.0000      0.0000   3210.3544     26.1743      1.1711      1.1530   1579.0284    232.0375    259.6699      1.4411      1.6127      1.0000 
     7.3000    400.0000      0.0000      1.0000      0.0000   3221.9510     26.1988      1.1717      1.1541   1580.5071    235.7620    262.2418      1.4628      1.6271      1.0000 
     7.3000    450.0000      0.0000      1.0000      0.0000   3232.0901     26.2202      1.1723      1.1551   1581.7812    238.9164    264.4348      1.4812      1.6394      1.0000 
     7.3000    500.0000      0.0000      1.0000      0.0000   3241.0851     26.2391      1.1729      1.1560   1582.8963    241.6397    266.3390      1.4971      1.6501      1.0000 
     7.3000    550.0000      0.0000      1.0000      0.0000   3249.1588     26.2562      1.1733      1.1569   1583.8849    244.0267    268.0162      1.5109      1.6594      1.0000 
     7.3000    600.0000      0.0000      1.0000      0.0000   3256.4753     26.2716      1.1738      1.1576   1584.7703    246.1450    269.5110      1.5232      1.6677      1.0000 
     7.3000    650.0000      0.0000      1.0000      0.0000   3263.1585     26.2857      1.1742      1.1583   1585.5868    248.0441    270.8561      1.5341      1.6752      1.0000 
     7.3000    700.0000      0.0000      1.0000      0.0000   3269.3048     26.2987      1.1746      1.1590   1586.3160    249.7616    272.0766      1.5440      1.6820      1.0000 
     7.3000    750.0000      0.0000      1.0000      0.0000   3274.9900     26.3107      1.1750      1.1596   1586.9839    251.3262    273.1918      1.5531      1.6882      1.0000 
     7.3000    800.0000      0.0000      1.0000      0.0000   3280.2754     26.3218      1.1754      1.1602   1587.5992    252.7608    274.2170      1.5613      1.6938      1.0000 
     7.3000    850.0000      0.0000      1.0000      0.0000   3285.2108     26.3322      1.1757      1.1607   1588.1686    254.0835    275.1645      1.5689      1.6991      1.0000 
     7.3000    900.0000      0.0000      1.0000      0.0000   3289.8373     26.3419      1.1760      1.1613   1588.6978    255.3089    276.0443      1.5760      1.7040      1.0000 
     7.3000    950.0000      0.0000      1.0000      0.0000   3294.1893     26.3511      1.1763      1.1618   1589.1916    256.4492    276.8646      1.5825      1.7085      1.0000 
     7.3000   1000.0000      0.0000      1.0000      0.0000   3298.2959     26.3598      1.1766      1.1622   1589.6539    257.5144    277.6323      1.5886      1.7127      1.0000 
     7.4000     50.0000      0.0000      1.0000      0.0000   3034.0505     25.8696      1.1631      1.1373   1552.6629    151.9302    209.4577      0.9596      1.3229      1.0000 
     7.4000    100.0000      0.0000      1.0000      0.0000   3099.4556     26.0082      1.1654      1.1422   1562.4946    187.3110    230.1820      1.1756      1.4447      1.0000 
     7.4000    150.0000      0.0000      1.0000      0.0000   3137.1506     26.0881      1.1669      1.1452   1567.9347    204.0429    241.0291      1.2762      1.5075      1.0000 
     7.4000    200.0000      0.0000      1.0000      0.0000   3163.5554     26.1442      1.1681      1.1474   1571.6390    214.5335    247.9866      1.3386      1.5474      1.0000 
     7.4000    250.0000      0.0000      1.0000      0.0000   3183.8068     26.1871      1.1690      1.1491   1574.4170    221.9784    252.9907      1.3826      1.5758      1.0000 
     7.4000    300.0000      0.0000      1.0000      0.0000   3200.1862     26.2218      1.1698      1.1505   1576.6219    227.6551    256.8483      1.4160      1.5976      1.0000 
     7.4000    350.0000      0.0000      1.0000      0.0000   3213.9071     26.2509      1.1704      1.1518   1578.4387    232.1921    259.9602      1.4426      1.6151      1.0000 
     7.4000    400.0000      0.0000      1.0000      0.0000   3225.6913     26.2759      1.1711      1.1528   1579.9763    235.9411    262.5515      1.4644      1.6296      1.0000 
     7.4000    450.0000      0.0000      1.0000      0.0000   3236.0030     26.2978      1.1716      1.1538   1581.3041    239.1164    264.7608      1.4829      1.6419      1.0000 
     7.4000    500.0000      0.0000      1.0000      0.0000   3245.1584     26.3172      1.1721      1.1547   1582.4686    241.8575    266.6788      1.4988      1.6526      1.0000 
     7.4000    550.0000      0.0000      1.0000      0.0000   3253.3820     26.3346      1.1725      1.1554   1583.5028    244.2602    268.3680      1.5127      1.6620      1.0000 
     7.4000    600.0000      0.0000      1.0000      0.0000   3260.8394     26.3504      1.1730      1.1562   1584.4308    246.3923    269.8734      1.5250      1.6704      1.0000 
     7.4000    650.0000      0.0000      1.0000      0.0000   3267.6559     26.3649      1.1734      1.1568   1585.2706    248.3039    271.2281      1.5360      1.6778      1.0000 
     7.4000    700.0000      0.0000      1.0000      0.0000   3273.9285     26.3781      1.1737      1.1575   1586.0362    250.0325    272.4571      1.5460      1.6846      1.0000 
     7.4000    750.0000      0.0000      1.0000      0.0000   3279.7340     26.3904      1.1741      1.1581   1586.7384    251.6074    273.5801      1.5550      1.6908      1.0000 
     7.4000    800.0000      0.0000      1.0000      0.0000   3285.1343     26.4019      1.1744      1.1586   1587.3862    253.0512    274.6125      1.5633      1.6965      1.0000 
     7.4000    850.0000      0.0000      1.0000      0.0000   3290.1797     26.4126      1.1747      1.1591   1587.9865    254.3824    275.5665      1.5709      1.7018      1.0000 
     7.4000    900.0000      0.0000      1.0000      0.0000   3294.9118     26.4226      1.1750      1.1596   1588.5451    255.6158    276.4523      1.5780      1.7066      1.0000 
     7.4000    950.0000      0.0000      1.0000      0.0000   3299.3653     26.4320      1.1753      1.1601   1589.0831    256.7634    277.2783      1.5846      1.7112      1.0000 
     7.4000   1000.0000      0.0000      1.0000      0.0000   3303.5697     26.4409      1.1756      1.1606   1589.5729    257.8355    278.0512      1.5907      1.7154      1.0000 
     7.5000     50.0000      0.0000      1.0000      0.0000   3035.3015     25.9386      1.1629      1.1367   1551.3509    151.7939    209.3104      0.9595      1.3231      1.0000 
     7.5000    100.0000      0.0000      1.0000      0.0000   3101.1594     26.0787      1.1651      1.1414   1561.3404    187.2144    230.1597      1.1759      1.4456      1.0000 
     7.5000    150.0000      0.0000      1.0000      0.0000   3139.1849     26.1597      1.1666      1.1443   1566.8932    204.0067    241.1176      1.2768      1.5091      1.0000 
     7.5000    200.0000      0.0000      1.0000      0.0000   3165.8583     26.2165      1.1676      1.1464   1570.6877    214.5524    248.1480      1.3396      1.5493      1.0000 
     7.5000    250.0000      0.0000      1.0000      0.0000   3186.3394     26.2601      1.1685      1.1481   1573.5417    222.0423    253.1993      1.3838      1.5780      1.0000 
     7.5000    300.0000      0.0000      1.0000      0.0000   3202.9215     26.2954      1.1692      1.1494   1575.8128    227.7553    257.0900      1.4174      1.5999      1.0000 
     7.5000    350.0000      0.0000      1.0000      0.0000   3216.8245     26.3250      1.1699      1.1506   1577.6886    232.3221    260.2268      1.4441      1.6175      1.0000 
     7.5000    400.0000      0.0000      1.0000      0.0000   3228.7750     26.3505      1.1704      1.1517   1579.2795    236.0958    262.8381      1.4661      1.6321      1.0000 
     7.5000    450.0000      0.0000      1.0000      0.0000   3239.2402     26.3727      1.1710      1.1526   1580.6558    239.2921    265.0640      1.4846      1.6445      1.0000 
     7.5000    500.0000      0.0000      1.0000      0.0000   3248.5383     26.3925      1.1714      1.1534   1581.8652    242.0515    266.9961      1.5006      1.6552      1.0000 
     7.5000    550.0000      0.0000      1.0000      0.0000   3256.8956     26.4103      1.1719      1.1542   1582.9411    244.4700    268.6976      1.5145      1.6646      1.0000 
     7.5000    600.0000      0.0000      1.0000      0.0000   3264.4790     26.4265      1.1723      1.1549   1583.9080    246.6163    270.2138      1.5269      1.6730      1.0000 
     7.5000    650.0000      0.0000      1.0000      0.0000   3271.4146     26.4412      1.1726      1.1555   1584.7844    248.5404    271.5781      1.5380      1.6805      1.0000 
     7.5000    700.0000      0.0000      1.0000      0.0000   3277.8005     26.4548      1.1730      1.1561   1585.5845    250.2804    272.8159      1.5480      1.6873      1.0000 
     7.5000    750.0000      0.0000      1.0000      0.0000   3283.7140     26.4674      1.1733      1.1567   1586.3194    251.8656    273.9468      1.5570      1.6935      1.0000 
     7.5000    800.0000      0.0000      1.0000      0.0000   3289.2176     26.4791      1.1736      1.1572   1586.9982    253.3189    274.9863      1.5654      1.6992      1.0000 
     7.5000    850.0000      0.0000      1.0000      0.0000   3294.3619     26.4900      1.1739      1.1577   1587.6280    254.6588    275.9470      1.5730      1.7045      1.0000 
     7.5000    900.0000      0.0000      1.0000      0.0000   3299.1891     26.5003      1.1742      1.1582   1588.2148    255.9001    276.8390      1.5801      1.7094      1.0000 
