# Engine name: SSI Liquid - Kerosene
# Fri Jan 5 21:27:23 2018
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     8.6000    600.0000      0.0000      0.8660      0.0000   3263.6672     26.5555      1.1687      1.1486   1583.9509    252.2981    275.9534      1.5620      1.7085      1.0000 
     8.6000    650.0000      0.0000      0.8660      0.0000   3271.0420     26.5715      1.1690      1.1491   1584.9909    254.2508    277.3523      1.5731      1.7160      1.0000 
     8.6000    700.0000      0.0000      0.8660      0.0000   3277.8488     26.5864      1.1692      1.1496   1585.9464    256.0172    278.6210      1.5831      1.7228      1.0000 
     8.6000    750.0000      0.0000      0.8660      0.0000   3284.1670     26.6001      1.1694      1.1500   1586.8297    257.6266    279.7797      1.5921      1.7290      1.0000 
     8.6000    800.0000      0.0000      0.8660      0.0000   3290.0605     26.6129      1.1697      1.1504   1587.6503    259.1025    280.8446      1.6004      1.7347      1.0000 
     8.6000    850.0000      0.0000      0.8660      0.0000   3295.5813     26.6249      1.1699      1.1508   1588.4160    260.4634    281.8285      1.6081      1.7400      1.0000 
     8.6000    900.0000      0.0000      0.8660      0.0000   3300.7726     26.6362      1.1701      1.1512   1589.1336    261.7244    282.7418      1.6151      1.7448      1.0000 
     8.6000    950.0000      0.0000      0.8660      0.0000   3305.6706     26.6469      1.1703      1.1515   1589.8082    262.8978    283.5932      1.6217      1.7493      1.0000 
     8.6000   1000.0000      0.0000      0.8660      0.0000   3310.3058     26.6570      1.1704      1.1518   1590.4446    263.9941    284.3899      1.6278      1.7535      1.0000 
     8.7000     50.0000      0.0000      0.8660      0.0000   3026.0696     26.0971      1.1611      1.1331   1546.4424    159.2666    212.9920      1.0100      1.3507      1.0000 
     8.7000    100.0000      0.0000      0.8660      0.0000   3093.1173     26.2426      1.1630      1.1372   1557.0523    192.9825    234.2341      1.2154      1.4753      1.0000 
     8.7000    150.0000      0.0000      0.8660      0.0000   3132.1370     26.3274      1.1641      1.1396   1563.0685    209.3607    245.5918      1.3135      1.5408      1.0000 
     8.7000    200.0000      0.0000      0.8660      0.0000   3159.6762     26.3873      1.1650      1.1414   1567.2438    219.8202    253.0059      1.3755      1.5831      1.0000 
     8.7000    250.0000      0.0000      0.8660      0.0000   3180.9318     26.4336      1.1657      1.1427   1570.4260    227.3353    258.3495      1.4196      1.6133      1.0000 
     8.7000    300.0000      0.0000      0.8660      0.0000   3198.2194     26.4713      1.1662      1.1439   1572.9879    233.1091    262.4468      1.4533      1.6362      1.0000 
     8.7000    350.0000      0.0000      0.8660      0.0000   3212.7736     26.5030      1.1667      1.1448   1575.1264    237.7443    265.7311      1.4802      1.6544      1.0000 
     8.7000    400.0000      0.0000      0.8660      0.0000   3225.3309     26.5304      1.1671      1.1456   1576.9577    241.5844    268.4525      1.5023      1.6694      1.0000 
     8.7000    450.0000      0.0000      0.8660      0.0000   3236.3659     26.5545      1.1675      1.1464   1578.5565    244.8420    270.7648      1.5211      1.6821      1.0000 
     8.7000    500.0000      0.0000      0.8660      0.0000   3246.2021     26.5760      1.1678      1.1470   1579.9732    247.6572    272.7676      1.5372      1.6930      1.0000 
     8.7000    550.0000      0.0000      0.8660      0.0000   3255.0704     26.5953      1.1682      1.1476   1581.2437    250.1264    274.5287      1.5512      1.7026      1.0000 
     8.7000    600.0000      0.0000      0.8660      0.0000   3263.1407     26.6129      1.1684      1.1481   1582.3941    252.3186    276.0965      1.5637      1.7111      1.0000 
     8.7000    650.0000      0.0000      0.8660      0.0000   3270.5421     26.6291      1.1687      1.1486   1583.4444    254.2847    277.5061      1.5748      1.7187      1.0000 
     8.7000    700.0000      0.0000      0.8660      0.0000   3277.3748     26.6440      1.1690      1.1491   1584.4099    256.0631    278.7843      1.5849      1.7255      1.0000 
     8.7000    750.0000      0.0000      0.8660      0.0000   3283.7182     26.6578      1.1692      1.1495   1585.3027    257.6836    279.9516      1.5940      1.7318      1.0000 
     8.7000    800.0000      0.0000      0.8660      0.0000   3289.6362     26.6708      1.1694      1.1499   1586.1324    259.1696    281.0242      1.6024      1.7375      1.0000 
     8.7000    850.0000      0.0000      0.8660      0.0000   3295.1808     26.6829      1.1696      1.1503   1586.9071    260.5398    282.0153      1.6101      1.7428      1.0000 
     8.7000    900.0000      0.0000      0.8660      0.0000   3300.3954     26.6943      1.1698      1.1507   1587.6332    261.8093    282.9352      1.6172      1.7477      1.0000 
     8.7000    950.0000      0.0000      0.8660      0.0000   3305.3161     26.7050      1.1700      1.1510   1588.3162    262.9908    283.7927      1.6238      1.7522      1.0000 
     8.7000   1000.0000      0.0000      0.8660      0.0000   3309.9734     26.7152      1.1702      1.1513   1588.9607    264.0944    284.5950      1.6299      1.7564      1.0000 
     8.8000     50.0000      0.0000      0.8660      0.0000   3025.0300     26.1509      1.1610      1.1329   1544.6988    159.0863    212.7623      1.0100      1.3507      1.0000 
     8.8000    100.0000      0.0000      0.8660      0.0000   3092.0734     26.2967      1.1628      1.1370   1555.3238    192.7831    234.0218      1.2155      1.4756      1.0000 
     8.8000    150.0000      0.0000      0.8660      0.0000   3131.1079     26.3818      1.1640      1.1394   1561.3548    209.1681    245.4210      1.3138      1.5415      1.0000 
     8.8000    200.0000      0.0000      0.8660      0.0000   3158.6671     26.4420      1.1648      1.1411   1565.5438    219.6458    252.8891      1.3759      1.5841      1.0000 
     8.8000    250.0000      0.0000      0.8660      0.0000   3179.9445     26.4885      1.1655      1.1425   1568.7386    227.1851    258.2883      1.4202      1.6146      1.0000 
     8.8000    300.0000      0.0000      0.8660      0.0000   3197.2545     26.5263      1.1660      1.1436   1571.3123    232.9849    262.4337      1.4541      1.6379      1.0000 
     8.8000    350.0000      0.0000      0.8660      0.0000   3211.8310     26.5582      1.1665      1.1445   1573.4618    237.6455    265.7556      1.4811      1.6563      1.0000 
     8.8000    400.0000      0.0000      0.8660      0.0000   3224.4103     26.5857      1.1669      1.1453   1575.3035    241.5089    268.5058      1.5035      1.6715      1.0000 
     8.8000    450.0000      0.0000      0.8660      0.0000   3235.4668     26.6099      1.1673      1.1460   1576.9121    244.7876    270.8405      1.5223      1.6843      1.0000 
     8.8000    500.0000      0.0000      0.8660      0.0000   3245.3242     26.6315      1.1676      1.1467   1578.3382    247.6216    272.8612      1.5385      1.6954      1.0000 
     8.8000    550.0000      0.0000      0.8660      0.0000   3254.2131     26.6509      1.1679      1.1472   1579.6175    250.1076    274.6374      1.5527      1.7050      1.0000 
     8.8000    600.0000      0.0000      0.8660      0.0000   3262.3036     26.6687      1.1682      1.1478   1580.7765    252.3149    276.2179      1.5653      1.7136      1.0000 
     8.8000    650.0000      0.0000      0.8660      0.0000   3269.7248     26.6849      1.1685      1.1483   1581.8350    254.2946    277.6386      1.5765      1.7212      1.0000 
     8.8000    700.0000      0.0000      0.8660      0.0000   3276.5768     26.6999      1.1687      1.1487   1582.8084    256.0854    278.9267      1.5866      1.7282      1.0000 
     8.8000    750.0000      0.0000      0.8660      0.0000   3282.9390     26.7139      1.1690      1.1491   1583.7088    257.7171    280.1029      1.5958      1.7345      1.0000 
     8.8000    800.0000      0.0000      0.8660      0.0000   3288.8754     26.7269      1.1692      1.1495   1584.5460    259.2134    281.1836      1.6043      1.7402      1.0000 
     8.8000    850.0000      0.0000      0.8660      0.0000   3294.4381     26.7391      1.1694      1.1499   1585.3278    260.5931    282.1819      1.6120      1.7455      1.0000 
     8.8000    900.0000      0.0000      0.8660      0.0000   3299.6704     26.7505      1.1696      1.1503   1586.0609    261.8714    283.1086      1.6192      1.7505      1.0000 
     8.8000    950.0000      0.0000      0.8660      0.0000   3304.6084     26.7614      1.1697      1.1506   1586.7506    263.0610    283.9724      1.6258      1.7550      1.0000 
     8.8000   1000.0000      0.0000      0.8660      0.0000   3309.2827     26.7716      1.1699      1.1509   1587.4017    264.1723    284.7806      1.6320      1.7593      1.0000 
     8.9000     50.0000      0.0000      0.8660      0.0000   3023.8405     26.2034      1.1608      1.1328   1542.9417    158.9047    212.5289      1.0100      1.3508      1.0000 
     8.9000    100.0000      0.0000      0.8660      0.0000   3090.8515     26.3495      1.1627      1.1368   1553.5737    192.5783    233.7979      1.2156      1.4758      1.0000 
     8.9000    150.0000      0.0000      0.8660      0.0000   3129.8812     26.4349      1.1638      1.1392   1559.6137    208.9654    245.2290      1.3139      1.5420      1.0000 
     8.9000    200.0000      0.0000      0.8660      0.0000   3157.4451     26.4952      1.1647      1.1409   1563.8118    219.4564    252.7427      1.3762      1.5849      1.0000 
     8.9000    250.0000      0.0000      0.8660      0.0000   3178.7315     26.5419      1.1653      1.1422   1567.0155    227.0153    258.1931      1.4207      1.6158      1.0000 
     8.9000    300.0000      0.0000      0.8660      0.0000   3196.0524     26.5798      1.1659      1.1433   1569.5976    232.8380    262.3866      1.4547      1.6394      1.0000 
     8.9000    350.0000      0.0000      0.8660      0.0000   3210.6412     26.6118      1.1663      1.1442   1571.7551    237.5221    265.7487      1.4820      1.6581      1.0000 
     8.9000    400.0000      0.0000      0.8660      0.0000   3223.2333     26.6395      1.1668      1.1450   1573.6044    241.4080    268.5304      1.5044      1.6735      1.0000 
     8.9000    450.0000      0.0000      0.8660      0.0000   3234.3030     26.6638      1.1671      1.1457   1575.2204    244.7074    270.8896      1.5234      1.6864      1.0000 
     8.9000    500.0000      0.0000      0.8660      0.0000   3244.1738     26.6855      1.1675      1.1464   1576.6535    247.5602    272.9300      1.5398      1.6976      1.0000 
     8.9000    550.0000      0.0000      0.8660      0.0000   3253.0760     26.7050      1.1678      1.1469   1577.9396    250.0631    274.7222      1.5541      1.7074      1.0000 
     8.9000    600.0000      0.0000      0.8660      0.0000   3261.1799     26.7228      1.1680      1.1475   1579.1051    252.2857    276.3163      1.5668      1.7160      1.0000 
     8.9000    650.0000      0.0000      0.8660      0.0000   3268.6143     26.7391      1.1683      1.1479   1580.1699    254.2792    277.7488      1.5781      1.7237      1.0000 
     8.9000    700.0000      0.0000      0.8660      0.0000   3275.4795     26.7542      1.1685      1.1484   1581.1494    256.0826    279.0472      1.5883      1.7307      1.0000 
     8.9000    750.0000      0.0000      0.8660      0.0000   3281.8547     26.7682      1.1687      1.1488   1582.0557    257.7258    280.2326      1.5976      1.7371      1.0000 
     8.9000    800.0000      0.0000      0.8660      0.0000   3287.8040     26.7813      1.1690      1.1492   1582.8986    259.2327    281.3217      1.6060      1.7429      1.0000 
     8.9000    850.0000      0.0000      0.8660      0.0000   3293.3794     26.7936      1.1692      1.1496   1583.6860    260.6221    282.3276      1.6138      1.7483      1.0000 
     8.9000    900.0000      0.0000      0.8660      0.0000   3298.6243     26.8051      1.1693      1.1499   1584.4245    261.9095    283.2613      1.6211      1.7532      1.0000 
     8.9000    950.0000      0.0000      0.8660      0.0000   3303.5747     26.8160      1.1695      1.1502   1585.1195    263.1075    284.1315      1.6278      1.7578      1.0000 
     8.9000   1000.0000      0.0000      0.8660      0.0000   3308.2612     26.8263      1.1697      1.1505   1585.7757    264.2266    284.9457      1.6340      1.7621      1.0000 
     9.0000     50.0000      0.0000      0.8660      0.0000   3022.5123     26.2546      1.1607      1.1326   1541.1739    158.7221    212.2923      1.0100      1.3508      1.0000 
     9.0000    100.0000      0.0000      0.8660      0.0000   3089.4650     26.4011      1.1625      1.1366   1551.8054    192.3689    233.5636      1.2157      1.4760      1.0000 
     9.0000    150.0000      0.0000      0.8660      0.0000   3128.4722     26.4866      1.1637      1.1390   1557.8493    208.7537    245.0181      1.3141      1.5424      1.0000 
     9.0000    200.0000      0.0000      0.8660      0.0000   3156.0265     26.5471      1.1645      1.1407   1562.0525    219.2532    252.5684      1.3765      1.5856      1.0000 
     9.0000    250.0000      0.0000      0.8660      0.0000   3177.3098     26.5938      1.1652      1.1420   1565.2615    226.8271    258.0633      1.4211      1.6168      1.0000 
     9.0000    300.0000      0.0000      0.8660      0.0000   3194.6314     26.6319      1.1657      1.1431   1567.8489    232.6689    262.3030      1.4553      1.6407      1.0000 
     9.0000    350.0000      0.0000      0.8660      0.0000   3209.2230     26.6640      1.1662      1.1440   1570.0117    237.3739    265.7066      1.4827      1.6597      1.0000 
     9.0000    400.0000      0.0000      0.8660      0.0000   3221.8196     26.6918      1.1666      1.1448   1571.8662    241.2808    268.5226      1.5053      1.6753      1.0000 
     9.0000    450.0000      0.0000      0.8660      0.0000   3232.8947     26.7162      1.1669      1.1455   1573.4872    244.6002    270.9091      1.5245      1.6884      1.0000 
     9.0000    500.0000      0.0000      0.8660      0.0000   3242.7716     26.7379      1.1673      1.1461   1574.9252    247.4715    272.9711      1.5409      1.6997      1.0000 
     9.0000    550.0000      0.0000      0.8660      0.0000   3251.6805     26.7575      1.1676      1.1467   1576.2161    249.9915    274.7810      1.5554      1.7096      1.0000 
     9.0000    600.0000      0.0000      0.8660      0.0000   3259.7914     26.7754      1.1678      1.1472   1577.3863    252.2295    276.3898      1.5681      1.7183      1.0000 
     9.0000    650.0000      0.0000      0.8660      0.0000   3267.2331     26.7918      1.1681      1.1477   1578.4556    254.2371    277.8349      1.5795      1.7261      1.0000 
     9.0000    700.0000      0.0000      0.8660      0.0000   3274.1058     26.8070      1.1683      1.1481   1579.4395    256.0533    279.1442      1.5898      1.7332      1.0000 
     9.0000    750.0000      0.0000      0.8660      0.0000   3280.4886     26.8211      1.1686      1.1485   1580.3501    257.7083    280.3394      1.5992      1.7396      1.0000 
     9.0000    800.0000      0.0000      0.8660      0.0000   3286.4456     26.8342      1.1688      1.1489   1581.1972    259.2259    281.4372      1.6077      1.7455      1.0000 
     9.0000    850.0000      0.0000      0.8660      0.0000   3292.0288     26.8465      1.1690      1.1493   1581.9887    260.6254    282.4511      1.6156      1.7509      1.0000 
     9.0000    900.0000      0.0000      0.8660      0.0000   3297.2814     26.8581      1.1691      1.1496   1582.7312    261.9220    283.3920      1.6229      1.7559      1.0000 
     9.0000    950.0000      0.0000      0.8660      0.0000   3302.2396     26.8690      1.1693      1.1499   1583.4302    263.1286    284.2690      1.6296      1.7606      1.0000 
     9.0000   1000.0000      0.0000      0.8660      0.0000   3306.9340     26.8794      1.1695      1.1502   1584.0902    264.2558    285.0894      1.6359      1.7649      1.0000 
     9.1000     50.0000      0.0000      0.8660      0.0000   3021.0557     26.3047      1.1606      1.1325   1539.3978    158.5387    212.0531      1.0100      1.3509      1.0000 
     9.1000    100.0000      0.0000      0.8660      0.0000   3087.9264     26.4514      1.1624      1.1365   1550.0221    192.1555    233.3203      1.2157      1.4762      1.0000 
     9.1000    150.0000      0.0000      0.8660      0.0000   3126.8945     26.5370      1.1635      1.1389   1556.0653    208.5342    244.7901      1.3142      1.5427      1.0000 
     9.1000    200.0000      0.0000      0.8660      0.0000   3154.4262     26.5976      1.1644      1.1405   1560.2697    219.0377    252.3681      1.3767      1.5862      1.0000 
     9.1000    250.0000      0.0000      0.8660      0.0000   3175.6954     26.6445      1.1650      1.1418   1563.4808    226.6220    257.8997      1.4214      1.6176      1.0000 
     9.1000    300.0000      0.0000      0.8660      0.0000   3193.0080     26.6827      1.1656      1.1429   1566.0709    232.4786    262.1807      1.4558      1.6418      1.0000 
     9.1000    350.0000      0.0000      0.8660      0.0000   3207.5939     26.7148      1.1660      1.1438   1568.2364    237.2011    265.6252      1.4833      1.6610      1.0000 
     9.1000    400.0000      0.0000      0.8660      0.0000   3220.1871     26.7426      1.1664      1.1446   1570.0939    241.1268    268.4776      1.5061      1.6769      1.0000 
     9.1000    450.0000      0.0000      0.8660      0.0000   3231.2605     26.7671      1.1668      1.1453   1571.7178    244.4649    270.8943      1.5253      1.6902      1.0000 
     9.1000    500.0000      0.0000      0.8660      0.0000   3241.1369     26.7889      1.1671      1.1459   1573.1588    247.3541    272.9808      1.5419      1.7017      1.0000 
     9.1000    550.0000      0.0000      0.8660      0.0000   3250.0463     26.8086      1.1674      1.1465   1574.4527    249.8907    274.8105      1.5565      1.7117      1.0000 
     9.1000    600.0000      0.0000      0.8660      0.0000   3258.1583     26.8266      1.1677      1.1470   1575.6258    252.1442    276.4356      1.5693      1.7205      1.0000 
     9.1000    650.0000      0.0000      0.8660      0.0000   3265.6018     26.8430      1.1679      1.1474   1576.6981    254.1660    277.8944      1.5808      1.7284      1.0000 
     9.1000    700.0000      0.0000      0.8660      0.0000   3272.4767     26.8582      1.1682      1.1479   1577.6848    255.9953    279.2157      1.5912      1.7356      1.0000 
     9.1000    750.0000      0.0000      0.8660      0.0000   3278.8622     26.8723      1.1684      1.1483   1578.5983    257.6623    280.4212      1.6007      1.7420      1.0000 
     9.1000    800.0000      0.0000      0.8660      0.0000   3284.8221     26.8855      1.1686      1.1487   1579.4482    259.1910    281.5283      1.6093      1.7480      1.0000 
     9.1000    850.0000      0.0000      0.8660      0.0000   3290.4085     26.8979      1.1688      1.1490   1580.2425    260.6007    282.5506      1.6172      1.7534      1.0000 
     9.1000    900.0000      0.0000      0.8660      0.0000   3295.6645     26.9095      1.1690      1.1494   1580.9877    261.9069    283.4992      1.6246      1.7585      1.0000 
     9.1000    950.0000      0.0000      0.8660      0.0000   3300.6263     26.9205      1.1691      1.1497   1581.6893    263.1224    284.3831      1.6314      1.7632      1.0000 
     9.1000   1000.0000      0.0000      0.8660      0.0000   3305.3243     26.9309      1.1693      1.1500   1582.3520    264.2578    285.2100      1.6377      1.7676      1.0000 
     9.2000     50.0000      0.0000      0.8660      0.0000   3019.4802     26.3537      1.1604      1.1324   1537.6158    158.3548    211.8116      1.0100      1.3509      1.0000 
     9.2000    100.0000      0.0000      0.8660      0.0000   3086.2471     26.5004      1.1623      1.1364   1548.2267    191.9387    233.0691      1.2158      1.4763      1.0000 
     9.2000    150.0000      0.0000      0.8660      0.0000   3125.1607     26.5862      1.1634      1.1387   1554.2648    208.3078    244.5470      1.3143      1.5430      1.0000 
     9.2000    200.0000      0.0000      0.8660      0.0000   3152.6578     26.6469      1.1642      1.1404   1558.4670    218.8112    252.1442      1.3769      1.5866      1.0000 
     9.2000    250.0000      0.0000      0.8660      0.0000   3173.9027     26.6938      1.1649      1.1417   1561.6774    226.4015    257.7037      1.4217      1.6183      1.0000 
     9.2000    300.0000      0.0000      0.8660      0.0000   3191.1975     26.7321      1.1654      1.1428   1564.2675    232.2684    262.0190      1.4561      1.6426      1.0000 
     9.2000    350.0000      0.0000      0.8660      0.0000   3205.7698     26.7643      1.1659      1.1437   1566.4336    237.0044    265.5007      1.4838      1.6622      1.0000 
     9.2000    400.0000      0.0000      0.8660      0.0000   3218.3524     26.7922      1.1663      1.1444   1568.2920    240.9456    268.3895      1.5067      1.6783      1.0000 
     9.2000    450.0000      0.0000      0.8660      0.0000   3229.4175     26.8167      1.1666      1.1451   1569.9170    244.3003    270.8388      1.5260      1.6918      1.0000 
     9.2000    500.0000      0.0000      0.8660      0.0000   3239.2873     26.8386      1.1670      1.1457   1571.3592    247.2060    272.9529      1.5428      1.7035      1.0000 
     9.2000    550.0000      0.0000      0.8660      0.0000   3248.1914     26.8583      1.1673      1.1463   1572.6544    249.7587    274.8053      1.5574      1.7136      1.0000 
     9.2000    600.0000      0.0000      0.8660      0.0000   3256.2992     26.8763      1.1675      1.1468   1573.8289    252.0274    276.4491      1.5704      1.7226      1.0000 
     9.2000    650.0000      0.0000      0.8660      0.0000   3263.7394     26.8928      1.1678      1.1473   1574.9026    254.0634    277.9236      1.5820      1.7306      1.0000 
     9.2000    700.0000      0.0000      0.8660      0.0000   3270.6117     26.9080      1.1680      1.1477   1575.8909    255.9058    279.2580      1.5925      1.7378      1.0000 
     9.2000    750.0000      0.0000      0.8660      0.0000   3276.9952     26.9222      1.1682      1.1481   1576.8058    257.5850    280.4750      1.6020      1.7444      1.0000 
     9.2000    800.0000      0.0000      0.8660      0.0000   3282.9536     26.9354      1.1684      1.1485   1577.6573    259.1251    281.5922      1.6107      1.7504      1.0000 
     9.2000    850.0000      0.0000      0.8660      0.0000   3288.5389     26.9478      1.1686      1.1488   1578.4531    260.5453    282.6235      1.6187      1.7559      1.0000 
     9.2000    900.0000      0.0000      0.8660      0.0000   3293.7943     26.9595      1.1688      1.1491   1579.1998    261.8613    283.5802      1.6261      1.7610      1.0000 
     9.2000    950.0000      0.0000      0.8660      0.0000   3298.7557     26.9705      1.1690      1.1495   1579.9030    263.0859    284.4716      1.6330      1.7657      1.0000 
     9.2000   1000.0000      0.0000      0.8660      0.0000   3303.4537     26.9809      1.1691      1.1498   1580.5673    264.2299    285.3053      1.6394      1.7702      1.0000 
     9.3000     50.0000      0.0000      0.8660      0.0000   3017.7946     26.4015      1.1603      1.1324   1535.8296    158.1704    211.5684      1.0100      1.3509      1.0000 
     9.3000    100.0000      0.0000      0.8660      0.0000   3084.4374     26.5484      1.1621      1.1363   1546.4216    191.7190    232.8110      1.2158      1.4764      1.0000 
     9.3000    150.0000      0.0000      0.8660      0.0000   3123.2826     26.6342      1.1633      1.1386   1552.4507    208.0754    244.2906      1.3144      1.5432      1.0000 
     9.3000    200.0000      0.0000      0.8660      0.0000   3150.7338     26.6949      1.1641      1.1403   1556.6477    218.5750    251.8992      1.3770      1.5869      1.0000 
     9.3000    250.0000      0.0000      0.8660      0.0000   3171.9452     26.7419      1.1647      1.1416   1559.8547    226.1671    257.4779      1.4219      1.6187      1.0000 
     9.3000    300.0000      0.0000      0.8660      0.0000   3189.2139     26.7802      1.1653      1.1426   1562.4426    232.0398    261.8187      1.4564      1.6433      1.0000 
     9.3000    350.0000      0.0000      0.8660      0.0000   3203.7653     26.8125      1.1657      1.1435   1564.6071    236.7849    265.3310      1.4841      1.6630      1.0000 
     9.3000    400.0000      0.0000      0.8660      0.0000   3216.3307     26.8404      1.1661      1.1443   1566.4645    240.7377    268.2527      1.5071      1.6794      1.0000 
     9.3000    450.0000      0.0000      0.8660      0.0000   3227.3814     26.8649      1.1665      1.1450   1568.0888    244.1057    270.7346      1.5266      1.6931      1.0000 
     9.3000    500.0000      0.0000      0.8660      0.0000   3237.2389     26.8868      1.1668      1.1456   1569.5306    247.0257    272.8786      1.5435      1.7050      1.0000 
     9.3000    550.0000      0.0000      0.8660      0.0000   3246.1324     26.9066      1.1671      1.1461   1570.8257    249.5929    274.7570      1.5582      1.7153      1.0000 
     9.3000    600.0000      0.0000      0.8660      0.0000   3254.2311     26.9246      1.1674      1.1466   1572.0002    251.8759    276.4228      1.5713      1.7244      1.0000 
     9.3000    650.0000      0.0000      0.8660      0.0000   3261.6633     26.9412      1.1676      1.1471   1573.0740    253.9256    277.9157      1.5830      1.7325      1.0000 
     9.3000    700.0000      0.0000      0.8660      0.0000   3268.5285     26.9564      1.1679      1.1475   1574.0625    255.7811    279.2656      1.5936      1.7399      1.0000 
     9.3000    750.0000      0.0000      0.8660      0.0000   3274.9057     26.9706      1.1681      1.1479   1574.9778    257.4726    280.4958      1.6032      1.7465      1.0000 
     9.3000    800.0000      0.0000      0.8660      0.0000   3280.8586     26.9839      1.1683      1.1483   1575.8296    259.0242    281.6243      1.6120      1.7526      1.0000 
     9.3000    850.0000      0.0000      0.8660      0.0000   3286.4390     26.9963      1.1685      1.1487   1576.6258    260.4551    282.6657      1.6200      1.7582      1.0000 
     9.3000    900.0000      0.0000      0.8660      0.0000   3291.6899     27.0080      1.1686      1.1490   1577.3731    261.7812    283.6313      1.6275      1.7634      1.0000 
     9.3000    950.0000      0.0000      0.8660      0.0000   3296.6474     27.0190      1.1688      1.1493   1578.0768    263.0152    284.5308      1.6345      1.7682      1.0000 
     9.3000   1000.0000      0.0000      0.8660      0.0000   3301.3418     27.0295      1.1690      1.1496   1578.7416    264.1681    285.3719      1.6409      1.7726      1.0000 
     9.4000     50.0000      0.0000      0.8660      0.0000   3016.0069     26.4483      1.1602      1.1323   1534.0411    157.9859    211.3237      1.0100      1.3509      1.0000 
     9.4000    100.0000      0.0000      0.8660      0.0000   3082.5068     26.5952      1.1620      1.1363   1544.6091    191.4968    232.5468      1.2158      1.4764      1.0000 
     9.4000    150.0000      0.0000      0.8660      0.0000   3121.2707     26.6810      1.1631      1.1386   1550.6256    207.8377    244.0224      1.3144      1.5433      1.0000 
     9.4000    200.0000      0.0000      0.8660      0.0000   3148.6659     26.7418      1.1640      1.1402   1554.8145    218.3303    251.6354      1.3771      1.5871      1.0000 
     9.4000    250.0000      0.0000      0.8660      0.0000   3169.8349     26.7888      1.1646      1.1415   1558.0158    225.9204    257.2250      1.4220      1.6191      1.0000 
     9.4000    300.0000      0.0000      0.8660      0.0000   3187.0701     26.8271      1.1651      1.1426   1560.5993    231.7947    261.5824      1.4566      1.6438      1.0000 
     9.4000    350.0000      0.0000      0.8660      0.0000   3201.5939     26.8594      1.1656      1.1434   1562.7604    236.5444    265.1163      1.4844      1.6637      1.0000 
     9.4000    400.0000      0.0000      0.8660      0.0000   3214.1360     26.8874      1.1660      1.1442   1564.6150    240.5043    268.0637      1.5074      1.6802      1.0000 
     9.4000    450.0000      0.0000      0.8660      0.0000   3225.1666     26.9119      1.1664      1.1449   1566.2372    243.8813    270.5739      1.5270      1.6941      1.0000 
     9.4000    500.0000      0.0000      0.8660      0.0000   3235.0066     26.9339      1.1667      1.1455   1567.6772    246.8120    272.7468      1.5439      1.7062      1.0000 
     9.4000    550.0000      0.0000      0.8660      0.0000   3243.8848     26.9536      1.1670      1.1460   1568.9707    249.3910    274.6529      1.5588      1.7167      1.0000 
     9.4000    600.0000      0.0000      0.8660      0.0000   3251.9697     26.9717      1.1672      1.1465   1570.1439    251.6862    276.3439      1.5720      1.7260      1.0000 
     9.4000    650.0000      0.0000      0.8660      0.0000   3259.3895     26.9882      1.1675      1.1470   1571.2166    253.7484    277.8588      1.5838      1.7342      1.0000 
     9.4000    700.0000      0.0000      0.8660      0.0000   3266.2435     27.0035      1.1677      1.1474   1572.2041    255.6162    279.2276      1.5944      1.7417      1.0000 
     9.4000    750.0000      0.0000      0.8660      0.0000   3272.6106     27.0177      1.1679      1.1478   1573.1186    257.3196    280.4739      1.6041      1.7484      1.0000 
     9.4000    800.0000      0.0000      0.8660      0.0000   3278.5542     27.0310      1.1681      1.1482   1573.9697    258.8825    281.6163      1.6130      1.7546      1.0000 
     9.4000    850.0000      0.0000      0.8660      0.0000   3284.1260     27.0434      1.1683      1.1485   1574.7654    260.3243    282.6696      1.6211      1.7603      1.0000 
     9.4000    900.0000      0.0000      0.8660      0.0000   3289.3691     27.0551      1.1685      1.1489   1575.5122    261.6605    283.6457      1.6287      1.7655      1.0000 
     9.4000    950.0000      0.0000      0.8660      0.0000   3294.3193     27.0662      1.1687      1.1492   1576.2155    262.9042    284.5545      1.6357      1.7704      1.0000 
     9.4000   1000.0000      0.0000      0.8660      0.0000   3299.0069     27.0767      1.1688      1.1495   1576.8799    264.0662    285.4039      1.6422      1.7749      1.0000 
     9.5000     50.0000      0.0000      0.8660      0.0000   3014.1244     26.4941      1.1600      1.1323   1532.2517    157.8014    211.0779      1.0100      1.3509      1.0000 
     9.5000    100.0000      0.0000      0.8660      0.0000   3080.4643     26.6409      1.1619      1.1362   1542.7911    191.2726    232.2774      1.2158      1.4765      1.0000 
     9.5000    150.0000      0.0000      0.8660      0.0000   3119.1349     26.7268      1.1630      1.1385   1548.7918    207.5955    243.7440      1.3145      1.5433      1.0000 
     9.5000    200.0000      0.0000      0.8660      0.0000   3146.4645     26.7875      1.1638      1.1402   1552.9700    218.0782    251.3553      1.3771      1.5873      1.0000 
     9.5000    250.0000      0.0000      0.8660      0.0000   3167.5833     26.8346      1.1645      1.1414   1556.1633    225.6629    256.9483      1.4221      1.6192      1.0000 
