# Engine name: MASA Hybrid
# Fri Dec 2 19:39:07 2016
#
#************************************************************************************************************************************************************************************
# Results of nested analysis
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
# Ratio, O/F     pc, psi  Nozzle inl  Nozzle exi  rho, kg/m^       Tc, K           M       gamma           k     c*, m/s   Is opt, s   Is vac, s      Cf opt      Cf vac    c.factor 
#------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     8.6000    410.0000      0.0000      1.0000      0.0000   3241.1331     26.8652      1.1674      1.1453   1571.2638    237.7867    265.8249      1.4841      1.6591      1.0000 
     8.6000    420.0000      0.0000      1.0000      0.0000   3243.4363     26.8703      1.1675      1.1454   1571.5993    238.4947    266.3310      1.4882      1.6619      1.0000 
     8.6000    430.0000      0.0000      1.0000      0.0000   3245.6839     26.8753      1.1676      1.1455   1571.9263    239.1810    266.8216      1.4922      1.6646      1.0000 
     8.6000    440.0000      0.0000      1.0000      0.0000   3247.8785     26.8801      1.1676      1.1457   1572.2453    239.8469    267.2974      1.4960      1.6672      1.0000 
     8.6000    450.0000      0.0000      1.0000      0.0000   3250.0226     26.8848      1.1677      1.1458   1572.5565    240.4933    267.7591      1.4997      1.6698      1.0000 
     8.6000    460.0000      0.0000      1.0000      0.0000   3252.1183     26.8895      1.1678      1.1459   1572.8605    241.1213    268.2076      1.5034      1.6723      1.0000 
     8.6000    470.0000      0.0000      1.0000      0.0000   3254.1677     26.8940      1.1678      1.1461   1573.1573    241.7317    268.6436      1.5069      1.6747      1.0000 
     8.6000    480.0000      0.0000      1.0000      0.0000   3256.1728     26.8984      1.1679      1.1462   1573.4475    242.3254    269.0675      1.5103      1.6770      1.0000 
     8.6000    490.0000      0.0000      1.0000      0.0000   3258.1355     26.9027      1.1680      1.1463   1573.7313    242.9031    269.4801      1.5136      1.6793      1.0000 
     8.6000    500.0000      0.0000      1.0000      0.0000   3260.0574     26.9070      1.1680      1.1464   1574.0088    243.4657    269.8818      1.5169      1.6815      1.0000 
     8.6000    510.0000      0.0000      1.0000      0.0000   3261.9402     26.9111      1.1681      1.1466   1574.2805    244.0137    270.2732      1.5200      1.6836      1.0000 
     8.6000    520.0000      0.0000      1.0000      0.0000   3263.7854     26.9152      1.1681      1.1467   1574.5464    244.5479    270.6547      1.5231      1.6857      1.0000 
     8.6000    530.0000      0.0000      1.0000      0.0000   3265.5945     26.9192      1.1682      1.1468   1574.8070    245.0689    271.0268      1.5261      1.6877      1.0000 
     8.6000    540.0000      0.0000      1.0000      0.0000   3267.3688     26.9231      1.1683      1.1469   1575.0622    245.5771    271.3899      1.5290      1.6897      1.0000 
     8.6000    550.0000      0.0000      1.0000      0.0000   3269.1096     26.9270      1.1683      1.1470   1575.3125    246.0733    271.7444      1.5319      1.6917      1.0000 
     8.6000    560.0000      0.0000      1.0000      0.0000   3270.8181     26.9307      1.1684      1.1471   1575.5578    246.5578    272.0906      1.5346      1.6936      1.0000 
     8.6000    570.0000      0.0000      1.0000      0.0000   3272.4955     26.9344      1.1684      1.1472   1575.7985    247.0311    272.4289      1.5373      1.6954      1.0000 
     8.6000    580.0000      0.0000      1.0000      0.0000   3274.1429     26.9381      1.1685      1.1473   1576.0347    247.4937    272.7597      1.5400      1.6972      1.0000 
     8.6000    590.0000      0.0000      1.0000      0.0000   3275.7612     26.9416      1.1685      1.1474   1576.2665    247.9460    273.0831      1.5426      1.6990      1.0000 
     8.6000    600.0000      0.0000      1.0000      0.0000   3277.3516     26.9451      1.1686      1.1475   1576.4941    248.3884    273.3996      1.5451      1.7007      1.0000 
     8.6000    610.0000      0.0000      1.0000      0.0000   3278.9148     26.9486      1.1686      1.1476   1576.7176    248.8213    273.7094      1.5476      1.7024      1.0000 
     8.6000    620.0000      0.0000      1.0000      0.0000   3280.4519     26.9520      1.1687      1.1477   1576.9372    249.2451    274.0127      1.5500      1.7040      1.0000 
     8.6000    630.0000      0.0000      1.0000      0.0000   3281.9636     26.9553      1.1687      1.1478   1577.1530    249.6600    274.3098      1.5524      1.7056      1.0000 
     8.6000    640.0000      0.0000      1.0000      0.0000   3283.4507     26.9586      1.1688      1.1479   1577.3652    250.0664    274.6008      1.5547      1.7072      1.0000 
     8.6000    650.0000      0.0000      1.0000      0.0000   3284.9141     26.9618      1.1688      1.1480   1577.5738    250.4646    274.8861      1.5570      1.7088      1.0000 
     8.6000    660.0000      0.0000      1.0000      0.0000   3286.3545     26.9650      1.1689      1.1481   1577.7789    250.8549    275.1659      1.5592      1.7103      1.0000 
     8.6000    670.0000      0.0000      1.0000      0.0000   3287.7724     26.9682      1.1689      1.1482   1577.9807    251.2375    275.4402      1.5614      1.7118      1.0000 
     8.6000    680.0000      0.0000      1.0000      0.0000   3289.1687     26.9712      1.1690      1.1483   1578.1793    251.6128    275.7093      1.5635      1.7132      1.0000 
     8.6000    690.0000      0.0000      1.0000      0.0000   3290.5440     26.9743      1.1690      1.1484   1578.3747    251.9810    275.9735      1.5656      1.7147      1.0000 
     8.6000    700.0000      0.0000      1.0000      0.0000   3291.8988     26.9773      1.1691      1.1485   1578.5671    252.3423    276.2328      1.5676      1.7161      1.0000 
     8.6000    710.0000      0.0000      1.0000      0.0000   3293.2338     26.9802      1.1691      1.1485   1578.7566    252.6969    276.4873      1.5697      1.7174      1.0000 
     8.6000    720.0000      0.0000      1.0000      0.0000   3294.5495     26.9831      1.1692      1.1486   1578.9431    253.0451    276.7374      1.5716      1.7188      1.0000 
     8.6000    730.0000      0.0000      1.0000      0.0000   3295.8464     26.9860      1.1692      1.1487   1579.1269    253.3870    276.9831      1.5736      1.7201      1.0000 
     8.6000    740.0000      0.0000      1.0000      0.0000   3297.1251     26.9888      1.1692      1.1488   1579.3080    253.7229    277.2245      1.5755      1.7214      1.0000 
     8.6000    750.0000      0.0000      1.0000      0.0000   3298.3861     26.9916      1.1693      1.1489   1579.4864    254.0529    277.4617      1.5774      1.7227      1.0000 
     8.6000    760.0000      0.0000      1.0000      0.0000   3299.6298     26.9943      1.1693      1.1489   1579.6623    254.3773    277.6950      1.5792      1.7239      1.0000 
     8.6000    770.0000      0.0000      1.0000      0.0000   3300.8567     26.9970      1.1694      1.1490   1579.8357    254.6961    277.9244      1.5810      1.7252      1.0000 
     8.6000    780.0000      0.0000      1.0000      0.0000   3302.0672     26.9997      1.1694      1.1491   1580.0066    255.0096    278.1500      1.5828      1.7264      1.0000 
     8.6000    790.0000      0.0000      1.0000      0.0000   3303.2617     27.0024      1.1695      1.1492   1580.1752    255.3179    278.3720      1.5845      1.7276      1.0000 
     8.6000    800.0000      0.0000      1.0000      0.0000   3304.4408     27.0050      1.1695      1.1493   1580.3415    255.6212    278.5904      1.5862      1.7288      1.0000 
     8.6000    810.0000      0.0000      1.0000      0.0000   3305.6046     27.0075      1.1695      1.1493   1580.5056    255.9196    278.8054      1.5879      1.7299      1.0000 
     8.6000    820.0000      0.0000      1.0000      0.0000   3306.7537     27.0101      1.1696      1.1494   1580.6674    256.2132    279.0171      1.5896      1.7311      1.0000 
     8.6000    830.0000      0.0000      1.0000      0.0000   3307.8884     27.0126      1.1696      1.1495   1580.8272    256.5023    279.2254      1.5912      1.7322      1.0000 
     8.6000    840.0000      0.0000      1.0000      0.0000   3309.0090     27.0151      1.1697      1.1495   1580.9848    256.7868    279.4307      1.5928      1.7333      1.0000 
     8.6000    850.0000      0.0000      1.0000      0.0000   3310.1158     27.0175      1.1697      1.1496   1581.1404    257.0670    279.6328      1.5944      1.7344      1.0000 
     8.6000    860.0000      0.0000      1.0000      0.0000   3311.2093     27.0199      1.1697      1.1497   1581.2941    257.3429    279.8319      1.5960      1.7354      1.0000 
     8.6000    870.0000      0.0000      1.0000      0.0000   3312.2896     27.0223      1.1698      1.1498   1581.4458    257.6147    280.0282      1.5975      1.7365      1.0000 
     8.6000    880.0000      0.0000      1.0000      0.0000   3313.3572     27.0247      1.1698      1.1498   1581.5956    257.8824    280.2215      1.5990      1.7375      1.0000 
     8.6000    890.0000      0.0000      1.0000      0.0000   3314.4122     27.0270      1.1698      1.1499   1581.7436    258.1463    280.4121      1.6005      1.7385      1.0000 
     8.6000    900.0000      0.0000      1.0000      0.0000   3315.4551     27.0293      1.1699      1.1500   1581.8898    258.4063    280.6000      1.6019      1.7395      1.0000 
     8.6000    910.0000      0.0000      1.0000      0.0000   3316.4860     27.0316      1.1699      1.1500   1582.0343    258.6626    280.7853      1.6034      1.7405      1.0000 
     8.6000    920.0000      0.0000      1.0000      0.0000   3317.5052     27.0338      1.1699      1.1501   1582.1770    258.9153    280.9680      1.6048      1.7415      1.0000 
     8.6000    930.0000      0.0000      1.0000      0.0000   3318.5130     27.0360      1.1700      1.1502   1582.3180    259.1644    281.1483      1.6062      1.7425      1.0000 
     8.6000    940.0000      0.0000      1.0000      0.0000   3319.5096     27.0383      1.1700      1.1502   1582.4574    259.4101    281.3260      1.6076      1.7434      1.0000 
     8.6000    950.0000      0.0000      1.0000      0.0000   3320.4952     27.0404      1.1701      1.1503   1582.5952    259.6524    281.5014      1.6090      1.7443      1.0000 
     8.6000    960.0000      0.0000      1.0000      0.0000   3321.4702     27.0426      1.1701      1.1503   1582.7314    259.8915    281.6745      1.6103      1.7453      1.0000 
     8.6000    970.0000      0.0000      1.0000      0.0000   3322.4347     27.0447      1.1701      1.1504   1582.8661    260.1273    281.8453      1.6116      1.7462      1.0000 
     8.6000    980.0000      0.0000      1.0000      0.0000   3323.3889     27.0468      1.1702      1.1505   1582.9993    260.3600    282.0139      1.6129      1.7471      1.0000 
     8.6000    990.0000      0.0000      1.0000      0.0000   3324.3330     27.0489      1.1702      1.1505   1583.1310    260.5896    282.1803      1.6142      1.7480      1.0000 
     8.6000   1000.0000      0.0000      1.0000      0.0000   3325.2673     27.0510      1.1702      1.1506   1583.2612    260.8163    282.3446      1.6155      1.7488      1.0000 
     8.6000   1010.0000      0.0000      1.0000      0.0000   3326.1920     27.0530      1.1702      1.1507   1583.3901    261.0400    282.5069      1.6167      1.7497      1.0000 
     8.6000   1020.0000      0.0000      1.0000      0.0000   3327.1071     27.0550      1.1703      1.1507   1583.5175    261.2609    282.6671      1.6180      1.7505      1.0000 
     8.6000   1030.0000      0.0000      1.0000      0.0000   3328.0130     27.0570      1.1703      1.1508   1583.6436    261.4790    282.8253      1.6192      1.7514      1.0000 
     8.6000   1040.0000      0.0000      1.0000      0.0000   3328.9099     27.0590      1.1703      1.1508   1583.7684    261.6944    282.9817      1.6204      1.7522      1.0000 
     8.6000   1050.0000      0.0000      1.0000      0.0000   3329.7978     27.0610      1.1704      1.1509   1583.8919    261.9071    283.1361      1.6216      1.7530      1.0000 
     8.6000   1060.0000      0.0000      1.0000      0.0000   3330.6769     27.0629      1.1704      1.1509   1584.0140    262.1173    283.2887      1.6228      1.7538      1.0000 
     8.6000   1070.0000      0.0000      1.0000      0.0000   3331.5475     27.0649      1.1704      1.1510   1584.1350    262.3248    283.4394      1.6239      1.7546      1.0000 
     8.6000   1080.0000      0.0000      1.0000      0.0000   3332.4096     27.0668      1.1705      1.1511   1584.2547    262.5299    283.5884      1.6251      1.7554      1.0000 
     8.6000   1090.0000      0.0000      1.0000      0.0000   3333.2635     27.0686      1.1705      1.1511   1584.3732    262.7325    283.7357      1.6262      1.7562      1.0000 
     8.6000   1100.0000      0.0000      1.0000      0.0000   3334.1093     27.0705      1.1705      1.1512   1584.4905    262.9328    283.8812      1.6273      1.7570      1.0000 
     8.6000   1110.0000      0.0000      1.0000      0.0000   3334.9471     27.0724      1.1706      1.1512   1584.6067    263.1307    284.0251      1.6284      1.7577      1.0000 
     8.6000   1120.0000      0.0000      1.0000      0.0000   3335.7771     27.0742      1.1706      1.1513   1584.7217    263.3263    284.1674      1.6295      1.7585      1.0000 
     8.6000   1130.0000      0.0000      1.0000      0.0000   3336.5995     27.0760      1.1706      1.1513   1584.8356    263.5197    284.3081      1.6306      1.7592      1.0000 
     8.6000   1140.0000      0.0000      1.0000      0.0000   3337.4143     27.0778      1.1706      1.1514   1584.9484    263.7108    284.4472      1.6317      1.7600      1.0000 
     8.6000   1150.0000      0.0000      1.0000      0.0000   3338.2216     27.0796      1.1707      1.1514   1585.0602    263.8998    284.5848      1.6327      1.7607      1.0000 
     8.6000   1160.0000      0.0000      1.0000      0.0000   3339.0218     27.0814      1.1707      1.1515   1585.1709    264.0868    284.7209      1.6338      1.7614      1.0000 
     8.6000   1170.0000      0.0000      1.0000      0.0000   3339.8147     27.0831      1.1707      1.1515   1585.2805    264.2716    284.8555      1.6348      1.7621      1.0000 
     8.6000   1180.0000      0.0000      1.0000      0.0000   3340.6007     27.0849      1.1708      1.1516   1585.3891    264.4544    284.9886      1.6358      1.7628      1.0000 
     8.6000   1190.0000      0.0000      1.0000      0.0000   3341.3797     27.0866      1.1708      1.1516   1585.4967    264.6352    285.1203      1.6368      1.7635      1.0000 
     8.6000   1200.0000      0.0000      1.0000      0.0000   3342.1519     27.0883      1.1708      1.1517   1585.6034    264.8141    285.2507      1.6378      1.7642      1.0000 
     8.6000   1210.0000      0.0000      1.0000      0.0000   3342.9175     27.0900      1.1708      1.1517   1585.7090    264.9910    285.3797      1.6388      1.7649      1.0000 
     8.6000   1220.0000      0.0000      1.0000      0.0000   3343.6765     27.0917      1.1709      1.1518   1585.8137    265.1661    285.5073      1.6398      1.7656      1.0000 
     8.6000   1230.0000      0.0000      1.0000      0.0000   3344.4291     27.0933      1.1709      1.1518   1585.9175    265.3393    285.6336      1.6407      1.7662      1.0000 
     8.6000   1240.0000      0.0000      1.0000      0.0000   3345.1753     27.0950      1.1709      1.1519   1586.0204    265.5108    285.7587      1.6417      1.7669      1.0000 
     8.6000   1250.0000      0.0000      1.0000      0.0000   3345.9152     27.0966      1.1709      1.1519   1586.1223    265.6804    285.8825      1.6426      1.7675      1.0000 
     8.6000   1260.0000      0.0000      1.0000      0.0000   3346.6490     27.0982      1.1710      1.1520   1586.2234    265.8483    286.0050      1.6436      1.7682      1.0000 
     8.6000   1270.0000      0.0000      1.0000      0.0000   3347.3768     27.0998      1.1710      1.1520   1586.3235    266.0145    286.1263      1.6445      1.7688      1.0000 
     8.6000   1280.0000      0.0000      1.0000      0.0000   3348.0986     27.1014      1.1710      1.1521   1586.4229    266.1790    286.2464      1.6454      1.7695      1.0000 
     8.6000   1290.0000      0.0000      1.0000      0.0000   3348.8146     27.1030      1.1710      1.1521   1586.5213    266.3419    286.3653      1.6463      1.7701      1.0000 
     8.6000   1300.0000      0.0000      1.0000      0.0000   3349.5248     27.1046      1.1711      1.1522   1586.6190    266.5032    286.4831      1.6472      1.7707      1.0000 
     8.6000   1310.0000      0.0000      1.0000      0.0000   3350.2293     27.1061      1.1711      1.1522   1586.7158    266.6628    286.5998      1.6481      1.7713      1.0000 
     8.6000   1320.0000      0.0000      1.0000      0.0000   3350.9282     27.1077      1.1711      1.1523   1586.8118    266.8209    286.7153      1.6490      1.7719      1.0000 
     8.6000   1330.0000      0.0000      1.0000      0.0000   3351.6217     27.1092      1.1712      1.1523   1586.9070    266.9775    286.8297      1.6498      1.7725      1.0000 
     8.6000   1340.0000      0.0000      1.0000      0.0000   3352.3097     27.1107      1.1712      1.1524   1587.0015    267.1326    286.9430      1.6507      1.7731      1.0000 
     8.6000   1350.0000      0.0000      1.0000      0.0000   3352.9923     27.1123      1.1712      1.1524   1587.0951    267.2861    287.0553      1.6516      1.7737      1.0000 
     8.6000   1360.0000      0.0000      1.0000      0.0000   3353.6698     27.1138      1.1712      1.1525   1587.1881    267.4382    287.1665      1.6524      1.7743      1.0000 
     8.6000   1370.0000      0.0000      1.0000      0.0000   3354.3420     27.1152      1.1712      1.1525   1587.2802    267.5889    287.2768      1.6532      1.7749      1.0000 
     8.6000   1380.0000      0.0000      1.0000      0.0000   3355.0091     27.1167      1.1713      1.1525   1587.3716    267.7382    287.3859      1.6541      1.7754      1.0000 
     8.6000   1390.0000      0.0000      1.0000      0.0000   3355.6712     27.1182      1.1713      1.1526   1587.4623    267.8861    287.4942      1.6549      1.7760      1.0000 
     8.6000   1400.0000      0.0000      1.0000      0.0000   3356.3284     27.1196      1.1713      1.1526   1587.5523    268.0326    287.6014      1.6557      1.7766      1.0000 
     8.6000   1410.0000      0.0000      1.0000      0.0000   3356.9807     27.1211      1.1713      1.1527   1587.6416    268.1778    287.7076      1.6565      1.7771      1.0000 
     8.6000   1420.0000      0.0000      1.0000      0.0000   3357.6281     27.1225      1.1714      1.1527   1587.7302    268.3216    287.8130      1.6573      1.7777      1.0000 
     8.6000   1430.0000      0.0000      1.0000      0.0000   3358.2708     27.1239      1.1714      1.1528   1587.8181    268.4642    287.9174      1.6581      1.7782      1.0000 
     8.6000   1440.0000      0.0000      1.0000      0.0000   3358.9089     27.1253      1.1714      1.1528   1587.9053    268.6055    288.0208      1.6589      1.7788      1.0000 
     8.6000   1450.0000      0.0000      1.0000      0.0000   3359.5423     27.1267      1.1714      1.1528   1587.9919    268.7455    288.1234      1.6596      1.7793      1.0000 
     8.6000   1460.0000      0.0000      1.0000      0.0000   3360.1712     27.1281      1.1715      1.1529   1588.0778    268.8843    288.2251      1.6604      1.7798      1.0000 
     8.6000   1470.0000      0.0000      1.0000      0.0000   3360.7955     27.1295      1.1715      1.1529   1588.1631    269.0219    288.3259      1.6612      1.7804      1.0000 
     8.6000   1480.0000      0.0000      1.0000      0.0000   3361.4155     27.1309      1.1715      1.1530   1588.2477    269.1583    288.4258      1.6619      1.7809      1.0000 
     8.6000   1490.0000      0.0000      1.0000      0.0000   3362.0311     27.1322      1.1715      1.1530   1588.3318    269.2935    288.5249      1.6627      1.7814      1.0000 
     8.6000   1500.0000      0.0000      1.0000      0.0000   3362.6424     27.1336      1.1715      1.1530   1588.4151    269.4275    288.6232      1.6634      1.7819      1.0000 
     8.7000     50.0000      0.0000      1.0000      0.0000   3035.1279     26.4674      1.1613      1.1328   1538.1525    150.4574    207.6867      0.9593      1.3241      1.0000 
     8.7000     60.0000      0.0000      1.0000      0.0000   3052.9768     26.5065      1.1618      1.1338   1541.0090    160.7585    213.3879      1.0230      1.3580      1.0000 
     8.7000     70.0000      0.0000      1.0000      0.0000   3068.0654     26.5397      1.1622      1.1347   1543.4060    168.8737    218.2200      1.0730      1.3865      1.0000 
     8.7000     80.0000      0.0000      1.0000      0.0000   3081.1308     26.5684      1.1626      1.1355   1545.4685    175.5238    222.3686      1.1138      1.4110      1.0000 
     8.7000     90.0000      0.0000      1.0000      0.0000   3092.6494     26.5937      1.1629      1.1361   1547.2767    181.1285    225.9804      1.1480      1.4323      1.0000 
     8.7000    100.0000      0.0000      1.0000      0.0000   3102.9470     26.6164      1.1632      1.1368   1548.8853    185.9527    229.1642      1.1773      1.4509      1.0000 
     8.7000    110.0000      0.0000      1.0000      0.0000   3112.2562     26.6368      1.1634      1.1373   1550.3330    190.1737    232.0013      1.2029      1.4675      1.0000 
     8.7000    120.0000      0.0000      1.0000      0.0000   3120.7489     26.6555      1.1637      1.1378   1551.6484    193.9158    234.5527      1.2256      1.4824      1.0000 
     8.7000    130.0000      0.0000      1.0000      0.0000   3128.5558     26.6727      1.1639      1.1383   1552.8531    197.2692    236.8656      1.2458      1.4959      1.0000 
     8.7000    140.0000      0.0000      1.0000      0.0000   3135.7785     26.6886      1.1641      1.1387   1553.9638    200.3012    238.9767      1.2640      1.5081      1.0000 
     8.7000    150.0000      0.0000      1.0000      0.0000   3142.4977     26.7035      1.1643      1.1391   1554.9937    203.0636    240.9149      1.2806      1.5193      1.0000 
     8.7000    160.0000      0.0000      1.0000      0.0000   3148.7784     26.7173      1.1645      1.1395   1555.9536    205.5968    242.7037      1.2958      1.5297      1.0000 
     8.7000    170.0000      0.0000      1.0000      0.0000   3154.6738     26.7303      1.1646      1.1398   1556.8520    207.9330    244.3622      1.3098      1.5392      1.0000 
     8.7000    180.0000      0.0000      1.0000      0.0000   3160.2279     26.7425      1.1648      1.1402   1557.6962    210.0981    245.9061      1.3227      1.5481      1.0000 
     8.7000    190.0000      0.0000      1.0000      0.0000   3165.4777     26.7541      1.1650      1.1405   1558.4921    212.1134    247.3485      1.3347      1.5564      1.0000 
     8.7000    200.0000      0.0000      1.0000      0.0000   3170.4546     26.7651      1.1651      1.1408   1559.2448    213.9966    248.7006      1.3459      1.5642      1.0000 
     8.7000    210.0000      0.0000      1.0000      0.0000   3175.1851     26.7755      1.1652      1.1411   1559.9587    215.7625    249.9715      1.3564      1.5714      1.0000 
     8.7000    220.0000      0.0000      1.0000      0.0000   3179.6921     26.7855      1.1654      1.1413   1560.6373    217.4234    251.1694      1.3662      1.5783      1.0000 
     8.7000    230.0000      0.0000      1.0000      0.0000   3183.9957     26.7950      1.1655      1.1416   1561.2840    218.9902    252.3012      1.3755      1.5847      1.0000 
     8.7000    240.0000      0.0000      1.0000      0.0000   3188.1132     26.8041      1.1656      1.1418   1561.9015    220.4718    253.3729      1.3843      1.5908      1.0000 
     8.7000    250.0000      0.0000      1.0000      0.0000   3192.0598     26.8128      1.1658      1.1421   1562.4922    221.8761    254.3897      1.3926      1.5966      1.0000 
     8.7000    260.0000      0.0000      1.0000      0.0000   3195.8489     26.8212      1.1659      1.1423   1563.0584    223.2102    255.3562      1.4004      1.6021      1.0000 
     8.7000    270.0000      0.0000      1.0000      0.0000   3199.4925     26.8292      1.1660      1.1425   1563.6018    224.4800    256.2765      1.4079      1.6073      1.0000 
     8.7000    280.0000      0.0000      1.0000      0.0000   3203.0012     26.8370      1.1661      1.1427   1564.1242    225.6907    257.1542      1.4150      1.6123      1.0000 
     8.7000    290.0000      0.0000      1.0000      0.0000   3206.3844     26.8444      1.1662      1.1430   1564.6271    226.8471    257.9925      1.4218      1.6170      1.0000 
     8.7000    300.0000      0.0000      1.0000      0.0000   3209.6508     26.8517      1.1663      1.1432   1565.1119    227.9533    258.7944      1.4283      1.6215      1.0000 
     8.7000    310.0000      0.0000      1.0000      0.0000   3212.8079     26.8586      1.1664      1.1433   1565.5797    229.0131    259.5624      1.4345      1.6259      1.0000 
     8.7000    320.0000      0.0000      1.0000      0.0000   3215.8629     26.8654      1.1665      1.1435   1566.0317    230.0297    260.2988      1.4405      1.6300      1.0000 
     8.7000    330.0000      0.0000      1.0000      0.0000   3218.8219     26.8719      1.1666      1.1437   1566.4689    231.0063    261.0058      1.4462      1.6340      1.0000 
     8.7000    340.0000      0.0000      1.0000      0.0000   3221.6907     26.8783      1.1667      1.1439   1566.8922    231.9454    261.6854      1.4517      1.6378      1.0000 
     8.7000    350.0000      0.0000      1.0000      0.0000   3224.4746     26.8844      1.1667      1.1441   1567.3023    232.8495    262.3392      1.4569      1.6415      1.0000 
     8.7000    360.0000      0.0000      1.0000      0.0000   3227.1784     26.8904      1.1668      1.1442   1567.7002    233.7209    262.9690      1.4620      1.6450      1.0000 
     8.7000    370.0000      0.0000      1.0000      0.0000   3229.8065     26.8962      1.1669      1.1444   1568.0864    234.5615    263.5761      1.4669      1.6484      1.0000 
     8.7000    380.0000      0.0000      1.0000      0.0000   3232.3630     26.9019      1.1670      1.1445   1568.4616    235.3733    264.1620      1.4716      1.6516      1.0000 
     8.7000    390.0000      0.0000      1.0000      0.0000   3234.8515     26.9074      1.1671      1.1447   1568.8264    236.1579    264.7279      1.4762      1.6548      1.0000 
     8.7000    400.0000      0.0000      1.0000      0.0000   3237.2756     26.9127      1.1671      1.1448   1569.1813    236.9169    265.2750      1.4806      1.6578      1.0000 
     8.7000    410.0000      0.0000      1.0000      0.0000   3239.6384     26.9180      1.1672      1.1450   1569.5268    237.6517    265.8043      1.4849      1.6608      1.0000 
     8.7000    420.0000      0.0000      1.0000      0.0000   3241.9430     26.9230      1.1673      1.1451   1569.8635    238.3636    266.3168      1.4890      1.6636      1.0000 
     8.7000    430.0000      0.0000      1.0000      0.0000   3244.1920     26.9280      1.1674      1.1453   1570.1916    239.0538    266.8135      1.4930      1.6664      1.0000 
     8.7000    440.0000      0.0000      1.0000      0.0000   3246.3881     26.9329      1.1674      1.1454   1570.5117    239.7235    267.2951      1.4969      1.6691      1.0000 
     8.7000    450.0000      0.0000      1.0000      0.0000   3248.5335     26.9376      1.1675      1.1455   1570.8241    240.3737    267.7625      1.5007      1.6716      1.0000 
     8.7000    460.0000      0.0000      1.0000      0.0000   3250.6307     26.9423      1.1676      1.1457   1571.1291    241.0055    268.2164      1.5043      1.6741      1.0000 
     8.7000    470.0000      0.0000      1.0000      0.0000   3252.6816     26.9468      1.1676      1.1458   1571.4271    241.6196    268.6575      1.5079      1.6766      1.0000 
     8.7000    480.0000      0.0000      1.0000      0.0000   3254.6883     26.9512      1.1677      1.1459   1571.7183    242.2169    269.0864      1.5113      1.6789      1.0000 
     8.7000    490.0000      0.0000      1.0000      0.0000   3256.6525     26.9556      1.1678      1.1460   1572.0031    242.7983    269.5037      1.5147      1.6812      1.0000 
     8.7000    500.0000      0.0000      1.0000      0.0000   3258.5760     26.9599      1.1678      1.1462   1572.2818    243.3644    269.9100      1.5179      1.6835      1.0000 
     8.7000    510.0000      0.0000      1.0000      0.0000   3260.4604     26.9640      1.1679      1.1463   1572.5545    243.9160    270.3058      1.5211      1.6857      1.0000 
     8.7000    520.0000      0.0000      1.0000      0.0000   3262.3072     26.9681      1.1679      1.1464   1572.8215    244.4537    270.6916      1.5242      1.6878      1.0000 
     8.7000    530.0000      0.0000      1.0000      0.0000   3264.1179     26.9721      1.1680      1.1465   1573.0831    244.9781    271.0677      1.5272      1.6898      1.0000 
     8.7000    540.0000      0.0000      1.0000      0.0000   3265.8938     26.9761      1.1681      1.1466   1573.3394    245.4898    271.4347      1.5301      1.6919      1.0000 
     8.7000    550.0000      0.0000      1.0000      0.0000   3267.6362     26.9799      1.1681      1.1467   1573.5907    245.9892    271.7930      1.5330      1.6938      1.0000 
     8.7000    560.0000      0.0000      1.0000      0.0000   3269.3464     26.9837      1.1682      1.1468   1573.8371    246.4770    272.1428      1.5358      1.6957      1.0000 
     8.7000    570.0000      0.0000      1.0000      0.0000   3271.0255     26.9874      1.1682      1.1469   1574.0788    246.9536    272.4847      1.5385      1.6976      1.0000 
     8.7000    580.0000      0.0000      1.0000      0.0000   3272.6745     26.9911      1.1683      1.1470   1574.3160    247.4194    272.8188      1.5412      1.6994      1.0000 
     8.7000    590.0000      0.0000      1.0000      0.0000   3274.2946     26.9947      1.1683      1.1471   1574.5488    247.8748    273.1455      1.5438      1.7012      1.0000 
     8.7000    600.0000      0.0000      1.0000      0.0000   3275.8866     26.9982      1.1684      1.1472   1574.7774    248.3203    273.4651      1.5464      1.7030      1.0000 
     8.7000    610.0000      0.0000      1.0000      0.0000   3277.4516     27.0016      1.1684      1.1473   1575.0020    248.7562    273.7779      1.5489      1.7047      1.0000 
     8.7000    620.0000      0.0000      1.0000      0.0000   3278.9903     27.0051      1.1685      1.1474   1575.2226    249.1829    274.0842      1.5513      1.7063      1.0000 
     8.7000    630.0000      0.0000      1.0000      0.0000   3280.5038     27.0084      1.1685      1.1475   1575.4394    249.6007    274.3841      1.5537      1.7080      1.0000 
     8.7000    640.0000      0.0000      1.0000      0.0000   3281.9926     27.0117      1.1686      1.1476   1575.6525    250.0100    274.6780      1.5560      1.7096      1.0000 
     8.7000    650.0000      0.0000      1.0000      0.0000   3283.4578     27.0149      1.1686      1.1477   1575.8621    250.4111    274.9659      1.5583      1.7111      1.0000 
     8.7000    660.0000      0.0000      1.0000      0.0000   3284.8998     27.0181      1.1687      1.1478   1576.0682    250.8041    275.2483      1.5606      1.7127      1.0000 
     8.7000    670.0000      0.0000      1.0000      0.0000   3286.3195     27.0213      1.1687      1.1479   1576.2710    251.1895    275.5252      1.5628      1.7142      1.0000 
